Time,FlowA,FlowB,FlowC,FlowDifferenceRaw,FlowDifference
15-Sep-2024 22:10:00,41.82,3.62,0.25,39.76,37.275
15-Sep-2024 22:15:00,39.18,3.3,0.23,37.3,37.29
15-Sep-2024 22:20:00,40.91,4.16,0.23,38.6,37.29
15-Sep-2024 22:25:00,39.47,3.13,0.24,37.665,36.13
15-Sep-2024 22:30:00,39.61,3.24,0.21,37.78,34.49
15-Sep-2024 22:35:00,37.74,2.76,0.23,36.13,34.49
15-Sep-2024 22:40:00,36.27,3.12,0.22,34.49,34.49
15-Sep-2024 22:45:00,36.41,2.9,0.2,34.76,34.49
15-Sep-2024 22:50:00,36.95,3.12,0.21,35.18,34.49
15-Sep-2024 22:55:00,38.66,2.74,0.18,37.11,34.49
15-Sep-2024 23:00:00,38.43,2.87,0.22,36.775,34.76
15-Sep-2024 23:05:00,37.4,3.19,0.16,35.645,34.73
15-Sep-2024 23:10:00,36.99,2.83,0.16,35.415,34.595
15-Sep-2024 23:15:00,36.54,3.26,0.18,34.73,34.595
15-Sep-2024 23:20:00,36.06,2.57,0.18,34.595,34.595
15-Sep-2024 23:25:00,36.44,2.62,0.15,34.98,32.095
15-Sep-2024 23:30:00,36.44,2.57,0.13,35.025,32.095
15-Sep-2024 23:35:00,33.64,2.79,0.15,32.095,31.925
15-Sep-2024 23:40:00,33.79,2.6,0.14,32.35,31.925
15-Sep-2024 23:45:00,33.27,2.45,0.12,31.925,31.925
15-Sep-2024 23:50:00,33.74,2.52,0.15,32.33,31.925
15-Sep-2024 23:55:00,35.75,2.77,0.12,34.245,31.925
16-Sep-2024 00:00:00,34.12,2.6,0.12,32.7,31.925
